model,base_id,split,arm,binding,cell,style,variant,question,kind,correct_pole,inner_token,outer_token,logp_inner,logp_outer,margin_inner,margin_correct,says_inner,correct,argmax_token,argmax_is_a_choice,n_prompt_tokens,question_text
deepseek-coder-6.7b,base_0380,calib,ba,target,ba_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.4951393604278564,-1.6125900745391846,0.11745071411132812,0.11745071411132812,1,1,2291,1,33,"
# Question: is the o returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0380,calib,ab,source,ab_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.4840887784957886,-1.7028578519821167,0.21876907348632812,-0.21876907348632812,1,0,2291,1,33,"
# Question: is the o returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0380,calib,ab,target,ab_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.2025675773620605,-2.3302206993103027,1.1276531219482422,1.1276531219482422,1,1,2291,1,33,"
# Question: is the o returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0380,calib,ba,source,ba_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.4945259094238281,-1.6764488220214844,0.18192291259765625,-0.18192291259765625,1,0,2291,1,33,"
# Question: is the o returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0380,calib,ba,target,ba_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.1813117265701294,-2.3513383865356445,1.1700266599655151,1.1700266599655151,1,1,2291,1,33,"
# Question: is the o returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0380,calib,ab,source,ab_source,shadow,direct,shadow/direct,word,outer,5336,637,-1.0233181715011597,-1.7244004011154175,0.7010822296142578,-0.7010822296142578,1,0,5336,1,34,"
# Question: is o shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0380,calib,ab,target,ab_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.9311792850494385,-1.8310625553131104,0.8998832702636719,0.8998832702636719,1,1,5336,1,34,"
# Question: is o shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0380,calib,ba,source,ba_source,shadow,direct,shadow/direct,word,outer,5336,637,-1.0201008319854736,-1.7677185535430908,0.7476177215576172,-0.7476177215576172,1,0,5336,1,34,"
# Question: is o shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0380,calib,ba,target,ba_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.9306789636611938,-1.8161369562149048,0.8854579925537109,0.8854579925537109,1,1,5336,1,34,"
# Question: is o shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0380,calib,ab,source,ab_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.7925431728363037,-1.2612454891204834,-0.5312976837158203,0.5312976837158203,0,1,5336,1,36,"
# Question: does f return the o from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0380,calib,ab,target,ab_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.7267416715621948,-1.2540358304977417,-0.4727058410644531,-0.4727058410644531,0,0,5336,1,36,"
# Question: does f return the o from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0380,calib,ba,source,ba_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.834082007408142,-1.2635940313339233,-0.5704879760742188,0.5704879760742188,0,1,5336,1,36,"
# Question: does f return the o from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0380,calib,ba,target,ba_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.74580979347229,-1.229738473892212,-0.5160713195800781,-0.5160713195800781,0,0,5336,1,36,"
# Question: does f return the o from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0380,calib,ab,source,ab_source,value,direct,value/direct,value,outer,19,17,-3.708146095275879,-0.0919313058257103,-3.6162147894501686,3.6162147894501686,0,1,17,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0380,calib,ab,target,ab_target,value,direct,value/direct,value,inner,19,17,-0.0674261599779129,-3.4492335319519043,3.3818073719739914,3.3818073719739914,1,1,19,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0380,calib,ba,source,ba_source,value,direct,value/direct,value,outer,17,19,-1.982384204864502,-0.23017548024654388,-1.752208724617958,1.752208724617958,0,1,19,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0380,calib,ba,target,ba_target,value,direct,value/direct,value,inner,17,19,-0.03810177743434906,-4.4713616371154785,4.4332598596811295,4.4332598596811295,1,1,17,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0381,test,ab,source,ab_source,scope,direct,scope/direct,word,outer,4640,4871,-3.9916763305664062,-2.1882476806640625,-1.8034286499023438,1.8034286499023438,0,1,359,0,35,"
# Question: does f return the w assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0381,test,ab,target,ab_target,scope,direct,scope/direct,word,inner,4640,4871,-3.423299789428711,-2.6120986938476562,-0.8112010955810547,-0.8112010955810547,0,0,359,0,35,"
# Question: does f return the w assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0381,test,ba,source,ba_source,scope,direct,scope/direct,word,outer,4640,4871,-4.107973098754883,-2.295696258544922,-1.812276840209961,1.812276840209961,0,1,359,0,35,"
# Question: does f return the w assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0381,test,ba,target,ba_target,scope,direct,scope/direct,word,inner,4640,4871,-3.422030448913574,-2.8243026733398438,-0.5977277755737305,-0.5977277755737305,0,0,359,0,35,"
# Question: does f return the w assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0381,test,ab,source,ab_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.763448715209961,-2.334522247314453,-0.4289264678955078,0.4289264678955078,0,1,359,0,35,"
# Question: does f return the w assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0381,test,ab,target,ab_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.260450601577759,-2.744255304336548,0.48380470275878906,0.48380470275878906,1,1,359,0,35,"
# Question: does f return the w assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0381,test,ba,source,ba_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.844775915145874,-2.4262101650238037,-0.4185657501220703,0.4185657501220703,0,1,359,0,35,"
# Question: does f return the w assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0381,test,ba,target,ba_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.3776814937591553,-2.926471471786499,0.5487899780273438,0.5487899780273438,1,1,359,0,35,"
# Question: does f return the w assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0381,test,ab,source,ab_source,binding,direct,binding/direct,word,outer,9526,12915,-0.5196872353553772,-1.1258196830749512,0.606132447719574,-0.606132447719574,1,0,9526,1,35,"
# Question: does f return the inner w or the outer w? Answer: the"
deepseek-coder-6.7b,base_0381,test,ab,target,ab_target,binding,direct,binding/direct,word,inner,9526,12915,-0.3340655565261841,-1.6136542558670044,1.2795886993408203,1.2795886993408203,1,1,9526,1,35,"
# Question: does f return the inner w or the outer w? Answer: the"
deepseek-coder-6.7b,base_0381,test,ba,source,ba_source,binding,direct,binding/direct,word,outer,9526,12915,-0.5103499293327332,-1.1360671520233154,0.6257172226905823,-0.6257172226905823,1,0,9526,1,35,"
# Question: does f return the inner w or the outer w? Answer: the"
deepseek-coder-6.7b,base_0381,test,ba,target,ba_target,binding,direct,binding/direct,word,inner,9526,12915,-0.2927683889865875,-1.7688616514205933,1.4760932624340057,1.4760932624340057,1,1,9526,1,35,"
# Question: does f return the inner w or the outer w? Answer: the"
deepseek-coder-6.7b,base_0381,test,ab,source,ab_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.46535030007362366,-1.2394229173660278,0.7740726172924042,-0.7740726172924042,1,0,9526,1,35,"
# Question: does f return the outer w or the inner w? Answer: the"
deepseek-coder-6.7b,base_0381,test,ab,target,ab_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.22508478164672852,-2.0909199714660645,1.865835189819336,1.865835189819336,1,1,9526,1,35,"
# Question: does f return the outer w or the inner w? Answer: the"
deepseek-coder-6.7b,base_0381,test,ba,source,ba_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.4321857690811157,-1.301435112953186,0.8692493438720703,-0.8692493438720703,1,0,9526,1,35,"
# Question: does f return the outer w or the inner w? Answer: the"
deepseek-coder-6.7b,base_0381,test,ba,target,ba_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.1952233761548996,-2.2764153480529785,2.081191971898079,2.081191971898079,1,1,9526,1,35,"
# Question: does f return the outer w or the inner w? Answer: the"
deepseek-coder-6.7b,base_0381,test,ab,source,ab_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-1.9904558658599854,-1.0948107242584229,-0.8956451416015625,0.8956451416015625,0,1,5160,1,33,"
# Question: is the w returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0381,test,ab,target,ab_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.4164927005767822,-1.60072922706604,0.1842365264892578,0.1842365264892578,1,1,2291,1,33,"
# Question: is the w returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0381,test,ba,source,ba_source,pyscope,direct,pyscope/direct,word,outer,2291,5160,-1.9528051614761353,-1.120745301246643,-0.8320598602294922,0.8320598602294922,0,1,5160,1,33,"
# Question: is the w returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0381,test,ba,target,ba_target,pyscope,direct,pyscope/direct,word,inner,2291,5160,-1.4595248699188232,-1.5897033214569092,0.13017845153808594,0.13017845153808594,1,1,2291,1,33,"
# Question: is the w returned by f local or global? Answer:"
deepseek-coder-6.7b,base_0381,test,ab,source,ab_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.8087586164474487,-1.248574137687683,-0.5601844787597656,0.5601844787597656,0,1,5160,1,33,"
# Question: is the w returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0381,test,ab,target,ab_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.1743719577789307,-2.3154032230377197,1.141031265258789,1.141031265258789,1,1,2291,1,33,"
# Question: is the w returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0381,test,ba,source,ba_source,pyscope,swapped,pyscope/swapped,word,outer,2291,5160,-1.7773146629333496,-1.2792563438415527,-0.4980583190917969,0.4980583190917969,0,1,5160,1,33,"
# Question: is the w returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0381,test,ba,target,ba_target,pyscope,swapped,pyscope/swapped,word,inner,2291,5160,-1.2192819118499756,-2.267221212387085,1.0479393005371094,1.0479393005371094,1,1,2291,1,33,"
# Question: is the w returned by f global or local? Answer:"
deepseek-coder-6.7b,base_0381,test,ab,source,ab_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.8567659854888916,-1.758577585220337,0.9018115997314453,-0.9018115997314453,1,0,5336,1,34,"
# Question: is w shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0381,test,ab,target,ab_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.8164756894111633,-1.805311918258667,0.9888362288475037,0.9888362288475037,1,1,5336,1,34,"
# Question: is w shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0381,test,ba,source,ba_source,shadow,direct,shadow/direct,word,outer,5336,637,-0.8579326868057251,-1.7620083093643188,0.9040756225585938,-0.9040756225585938,1,0,5336,1,34,"
# Question: is w shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0381,test,ba,target,ba_target,shadow,direct,shadow/direct,word,inner,5336,637,-0.8303903937339783,-1.7697291374206543,0.939338743686676,0.939338743686676,1,1,5336,1,34,"
# Question: is w shadowed inside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0381,test,ab,source,ab_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.8065963983535767,-1.1972805261611938,-0.6093158721923828,0.6093158721923828,0,1,5336,1,36,"
# Question: does f return the w from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0381,test,ab,target,ab_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.5602236986160278,-1.2416754961013794,-0.31854820251464844,-0.31854820251464844,0,0,5336,1,36,"
# Question: does f return the w from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0381,test,ba,source,ba_source,shadow,swapped,shadow/swapped,word,outer,637,5336,-1.772895097732544,-1.1802952289581299,-0.5925998687744141,0.5925998687744141,0,1,5336,1,36,"
# Question: does f return the w from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0381,test,ba,target,ba_target,shadow,swapped,shadow/swapped,word,inner,637,5336,-1.5092164278030396,-1.2311688661575317,-0.2780475616455078,-0.2780475616455078,0,0,5336,1,36,"
# Question: does f return the w from outside f (yes/no)? Answer:"
deepseek-coder-6.7b,base_0381,test,ab,source,ab_source,value,direct,value/direct,value,outer,19,21,-3.0658464431762695,-0.08321662992238998,-2.9826298132538795,2.9826298132538795,0,1,21,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0381,test,ab,target,ab_target,value,direct,value/direct,value,inner,19,21,-0.044417284429073334,-3.9384946823120117,3.8940773978829384,3.8940773978829384,1,1,19,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0381,test,ba,source,ba_source,value,direct,value/direct,value,outer,21,19,-2.9481053352355957,-0.08763168007135391,-2.860473655164242,2.860473655164242,0,1,19,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0381,test,ba,target,ba_target,value,direct,value/direct,value,inner,21,19,-0.04268823191523552,-4.262111663818359,4.219423431903124,4.219423431903124,1,1,21,1,21,"
assert f() == "
deepseek-coder-6.7b,base_0382,test,ab,source,ab_source,scope,direct,scope/direct,word,outer,4640,4871,-4.570638656616211,-2.3579092025756836,-2.2127294540405273,2.2127294540405273,0,1,359,0,35,"
# Question: does f return the b assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0382,test,ab,target,ab_target,scope,direct,scope/direct,word,inner,4640,4871,-3.2905240058898926,-2.9756741523742676,-0.314849853515625,-0.314849853515625,0,0,207,0,35,"
# Question: does f return the b assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0382,test,ba,source,ba_source,scope,direct,scope/direct,word,outer,4640,4871,-4.568535804748535,-2.3715450763702393,-2.196990728378296,2.196990728378296,0,1,359,0,35,"
# Question: does f return the b assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0382,test,ba,target,ba_target,scope,direct,scope/direct,word,inner,4640,4871,-3.4509942531585693,-2.8768250942230225,-0.5741691589355469,-0.5741691589355469,0,0,359,0,35,"
# Question: does f return the b assigned inside f or outside f? Answer:"
deepseek-coder-6.7b,base_0382,test,ab,source,ab_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.8870649337768555,-2.592911720275879,-0.29415321350097656,0.29415321350097656,0,1,359,0,35,"
# Question: does f return the b assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0382,test,ab,target,ab_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.200695276260376,-3.351839303970337,1.151144027709961,1.151144027709961,1,1,359,0,35,"
# Question: does f return the b assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0382,test,ba,source,ba_source,scope,swapped,scope/swapped,word,outer,4640,4871,-2.9061875343322754,-2.6186890602111816,-0.28749847412109375,0.28749847412109375,0,1,359,0,35,"
# Question: does f return the b assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0382,test,ba,target,ba_target,scope,swapped,scope/swapped,word,inner,4640,4871,-2.223649501800537,-3.292750835418701,1.069101333618164,1.069101333618164,1,1,359,0,35,"
# Question: does f return the b assigned outside f or inside f? Answer:"
deepseek-coder-6.7b,base_0382,test,ab,source,ab_source,binding,direct,binding/direct,word,outer,9526,12915,-0.6207535862922668,-0.9845193028450012,0.3637657165527344,-0.3637657165527344,1,0,9526,1,35,"
# Question: does f return the inner b or the outer b? Answer: the"
deepseek-coder-6.7b,base_0382,test,ab,target,ab_target,binding,direct,binding/direct,word,inner,9526,12915,-0.32869473099708557,-1.661633849143982,1.3329391181468964,1.3329391181468964,1,1,9526,1,35,"
# Question: does f return the inner b or the outer b? Answer: the"
deepseek-coder-6.7b,base_0382,test,ba,source,ba_source,binding,direct,binding/direct,word,outer,9526,12915,-0.5714706778526306,-1.0561738014221191,0.4847031235694885,-0.4847031235694885,1,0,9526,1,35,"
# Question: does f return the inner b or the outer b? Answer: the"
deepseek-coder-6.7b,base_0382,test,ba,target,ba_target,binding,direct,binding/direct,word,inner,9526,12915,-0.3489829897880554,-1.588242769241333,1.2392597794532776,1.2392597794532776,1,1,9526,1,35,"
# Question: does f return the inner b or the outer b? Answer: the"
deepseek-coder-6.7b,base_0382,test,ab,source,ab_source,binding,swapped,binding/swapped,word,outer,9526,12915,-0.5319840312004089,-1.1129701137542725,0.5809860825538635,-0.5809860825538635,1,0,9526,1,35,"
# Question: does f return the outer b or the inner b? Answer: the"
deepseek-coder-6.7b,base_0382,test,ab,target,ab_target,binding,swapped,binding/swapped,word,inner,9526,12915,-0.16351988911628723,-2.4689207077026367,2.3054008185863495,2.3054008185863495,1,1,9526,1,35,"
# Question: does f return the outer b or the inner b? Answer: the"
